"","created_time","headline","web_url"
"1690",2020-02-24,"‘Recipe for a Massive Viral Outbreak’: Iran Emerges as a Worldwide Threat","https://www.nytimes.com/2020/02/24/world/middleeast/coronavirus-iran.html"
"1691",2020-04-16,"Starve the Beast, Feed the Depression","https://www.nytimes.com/2020/04/16/opinion/trump-coronavirus-economy.html"
"1692",2020-04-30,"Government Will Ensure Singapore Airlines Survives Virus Crisis: PM","https://www.nytimes.com/reuters/2020/04/30/world/asia/30reuters-singapore-politics-primeminister-singaporeairlines.html"
"1693",2020-04-16,"Who Is Likely to Become Unemployed?","https://www.nytimes.com/2020/04/16/us/california-unemployment-edd-coronavirus.html"
"1694",2020-04-03,"During a Pandemic, an Unanticipated Problem: Out-of-Work Health Workers","https://www.nytimes.com/2020/04/03/us/politics/coronavirus-health-care-workers-layoffs.html"
"1695",2020-03-13,"Why Soap Works","https://www.nytimes.com/2020/03/13/health/soap-coronavirus-handwashing-germs.html"
"1696",2020-04-17,"A Prescription for Reviving the Economy","https://www.nytimes.com/2020/04/17/business/dealbook/coronavirus-drug-trials-economy.html"
"1697",2020-04-13,"Trump Insists He Has ‘Total’ Authority to Supersede Governors","https://www.nytimes.com/2020/04/13/us/coronavirus-updates.html"
"1698",2020-04-22,"Trump: I 'Disagreed Strongly' With Georgia's Reopening Plan","https://www.nytimes.com/aponline/2020/04/22/us/ap-us-virus-outbreak-georgia-1st-ld-writethru.html"
"1699",2020-04-21,"Protesters Pushing to Reopen Economy Are ‘Idiots,’ Says Top Manufacturing Lobbyist","https://www.nytimes.com/2020/04/21/business/jay-timmons-coronavirus-protests.html"
"1700",2020-02-24,"Businesses ‘Getting Killed’ on Russian Border as Coronavirus Fears Rise","https://www.nytimes.com/2020/02/24/world/europe/coronavirus-russia-china-commerce.html"
"1701",2020-04-20,"Coronavirus Devastates Detroit Police, From the Chief on Down","https://www.nytimes.com/2020/04/20/us/coronavirus-detroit-police.html"
"1702",2020-04-25,"Many States Fall Short of Mandate to Track Virus Exposure","https://www.nytimes.com/aponline/2020/04/25/us/ap-us-virus-outbreak-contact-tracing.html"
"1703",2020-03-25,"‘None of Us Saw It Ending This Way’: Peace Corps Volunteers Evacuate Abruptly","https://www.nytimes.com/2020/03/25/us/peace-corps-volunteers-fired-virus.html"
"1704",2020-02-16,"U.S. Passengers Evacuate Quarantined Cruise Ship in Japan","https://www.nytimes.com/2020/02/16/world/asia/coronavirus-japan-cruise-americans.html"
"1705",2020-04-15,"‘Will We Die Hungry?’ A Teeming Manila Slum Chafes Under Lockdown","https://www.nytimes.com/2020/04/15/world/asia/manila-coronavirus-lockdown-slum.html"
"1706",2020-04-08,"Studies Show N.Y. Outbreak Originated in Europe","https://www.nytimes.com/2020/04/08/us/coronavirus-live-updates.html"
"1707",2020-04-24,"COVID-19 Takes Unequal Toll on Immigrants in Nordic Region","https://www.nytimes.com/reuters/2020/04/24/world/europe/24reuters-health-coronavirus-norway-immigrants-insight.html"
"1708",2020-04-30,"The Latest: Former NHL Enforcer Laraque Tests Positive","https://www.nytimes.com/aponline/2020/04/30/sports/ap-sports-virus-outbreak-the-latest.html"
"1709",2020-03-13,"Our Courts and Jails Are Putting Lives at Risk","https://www.nytimes.com/2020/03/13/opinion/coronavirus-courts-jails.html"
"1710",2020-04-19,"Why the Virus Is a Civil Rights Issue: ‘The Pain Will Not Be Shared Equally’","https://www.nytimes.com/2020/04/19/us/coronavirus-civil-rights.html"
"1711",2020-04-28,"Singapore Faces Deeper-Than-Forecast Recession as Virus Clouds Global Outlook: Central Bank","https://www.nytimes.com/reuters/2020/04/28/world/asia/28reuters-singapore-economy-cenbank.html"
"1712",2020-04-14,"Lesson From Singapore: Why We May Need to Think Bigger","https://www.nytimes.com/2020/04/14/upshot/coronavirus-singapore-thinking-big.html"
"1713",2020-03-29,"Community Radio Fights to Stay Live (and Weird) Despite Coronavirus","https://www.nytimes.com/2020/03/29/arts/music/coronavirus-community-radio.html"
"1714",2020-04-28,"Trump Administration’s Message on Reopening Continues to Be Contradictory","https://www.nytimes.com/2020/04/28/us/politics/trump-coronavirus-reopening.html"
"1715",2020-03-13,"Mary Shelley Created ‘Frankenstein,’ and Then a Pandemic","https://www.nytimes.com/2020/03/13/opinion/mary-shelley-sc-fi-pandemic-novel.html"
"1716",2020-04-29,"Cuomo Calls Subway Sleeping by Homeless People Unsafe","https://www.nytimes.com/2020/04/29/nyregion/coronavirus-nyc.html"
"1717",2020-04-11,"How to Save Black and Hispanic Lives in a Pandemic","https://www.nytimes.com/2020/04/11/opinion/coronavirus-poor-black-latino.html"
"1718",2020-03-17,"‘Nothing Like Normal’: Covering an Infected Global Economy","https://www.nytimes.com/2020/03/17/reader-center/coronavirus-economy-reporter.html"
"1719",2020-04-21,"‘Gracias China!!!’","https://www.nytimes.com/2020/04/21/opinion/china-latin-america-covid.html"
"1720",2020-04-22,"Tensions Mount as EU Leaders Mull Huge Virus Recovery Plan","https://www.nytimes.com/aponline/2020/04/22/world/europe/bc-virus-outbreak-europe.html"
"1721",2020-03-25,"As States Delay Primaries, June 2 Is Suddenly a Big Tuesday on the Calendar","https://www.nytimes.com/2020/03/25/us/politics/biden-sanders-coronavirus-june-2.html"
"1722",2020-04-13,"The Big Deal to Cut Oil Production May Not Be Big Enough","https://www.nytimes.com/2020/04/13/business/economy/coronavirus-oil-opec-trump.html"
"1723",2020-04-26,"Governors, Facing Pressures on All Sides, Weigh Reopening Their States","https://www.nytimes.com/2020/04/26/us/coronavirus-reopen-states-.html"
"1724",2020-03-10,"Stocks Climb as Investors Look to Washington","https://www.nytimes.com/2020/03/10/business/stock-market-today.html"
"1725",2020-04-29,"Your Thursday Briefing","https://www.nytimes.com/2020/04/29/briefing/chinese-parliament-irrfan-khan-south-korea.html"
"1726",2020-03-25,"After the Lockdown, Fear and Chaos in India","https://www.nytimes.com/2020/03/25/opinion/india-coronavirus-lockdown.html"
"1727",2020-04-22,"Who’s Behind the ‘Reopen’ Protests?","https://www.nytimes.com/2020/04/22/opinion/coronavirus-protests-astroturf.html"
"1728",2020-04-14,"Looking for a Full Sports Calendar? Try Nicaragua","https://www.nytimes.com/2020/04/14/sports/coronavirus-nicaragua-sports-events.html"
"1729",2020-04-17,"Temperature Checks at the Shoe Store? Social Distancing While Browsing for Handbags?","https://www.nytimes.com/2020/04/17/us/coronavirus-nebraska-mall-reopen-business.html"
"1730",2020-03-17,"White House Takes New Line After Dire Report on Death Toll","https://www.nytimes.com/2020/03/16/us/coronavirus-fatality-rate-white-house.html"
"1731",2020-04-19,"Antibody Test, Seen as Key to Reopening Country, Does Not Yet Deliver","https://www.nytimes.com/2020/04/19/us/coronavirus-antibody-tests.html"
"1732",2020-04-22,"UK Slammed Over Testing Amid Warning Over Social Distancing","https://www.nytimes.com/aponline/2020/04/22/world/europe/ap-eu-virus-outbreak-britain.html"
"1733",2020-04-17,"Trump Foments Protests Against Governors; Experts Warn of Testing Shortages","https://www.nytimes.com/2020/04/17/us/coronavirus-cases-news-update.html"
"1734",2020-04-21,"How to Care for Your Furry Friends Under Lockdown","https://www.nytimes.com/2020/04/21/well/coronavirus-pet-care-grooming.html"
"1735",2020-04-29,"‘Patients Have Panic in Their Eyes’: Voices From a Covid-19 Unit","https://www.nytimes.com/2020/04/29/nyregion/coronavirus-nyc-hospitals.html"
"1736",2020-04-22,"Southern States Largely Go It Alone in Reopening Decisions","https://www.nytimes.com/aponline/2020/04/22/us/ap-us-virus-outbreak-going-it-alone.html"
"1737",2020-04-22,"India Battles Supply Snags in Race to Build Affordable Ventilators","https://www.nytimes.com/reuters/2020/04/22/world/asia/22reuters-health-coronavirus-india-ventilators.html"
"1738",2020-03-21,"Pences Test Negative; States Warn That Supplies Are Dwindling","https://www.nytimes.com/2020/03/21/world/coronavirus-updates-usa-world.html"
"1739",2020-04-14,"Grim Economic Predictions, India’s Lockdown, Li Wenliang: Your Wednesday Briefing","https://www.nytimes.com/2020/04/14/briefing/economy-predictions-markets-india-modi.html"
"1740",2020-03-16,"When a Pandemic Arrives at the Playhouse Door","https://www.nytimes.com/2020/03/16/theater/theater-illness.html"
"1741",2020-04-09,"Across the South, ‘Walking a Tightrope’ While Awaiting the Worst","https://www.nytimes.com/2020/04/09/us/coronavirus-american-south.html"
"1742",2020-02-28,"Italy’s Quarantine Leaves Locked-Down Towns Feeling ‘Sacrificed’","https://www.nytimes.com/2020/02/28/world/europe/italy-coronavirus-quarantine.html"
"1743",2020-04-05,"Amid Warnings of a Coronavirus ‘Pearl Harbor,’ Governors Walk a Fine Line","https://www.nytimes.com/2020/04/05/us/coronavirus-aid-governors-pearl-harbor.html"
"1744",2020-04-08,"They Played Sports at the Highest Level. Now Their Job Is to Save Lives.","https://www.nytimes.com/2020/04/08/sports/athletes-doctors-coronavirus.html"
"1745",2020-04-23,"In Wisconsin, Virus Creates New Front in Long-Simmering Partisan Wars","https://www.nytimes.com/2020/04/23/us/politics/wisconsin-coronavirus-protests.html"
"1746",2020-04-15,"​In South Korea Vote, ​Virus Delivers Landslide Win to Governing Party","https://www.nytimes.com/2020/04/15/world/asia/south-korea-election.html"
"1747",2020-03-17,"Crackdown on Southern Border Is Planned; U.S. Records 100th Death","https://www.nytimes.com/2020/03/17/world/coronavirus-update-latest-news.html"
"1748",2020-04-16,"China Post-Coronavirus: Signs of Life, Censorship and Paranoia","https://www.nytimes.com/2020/04/16/business/china-coronavirus-censorship.html"
"1749",2020-03-23,"On Politics: Where’s the Relief?","https://www.nytimes.com/2020/03/23/us/politics/coronavirus-trump.html"
"1750",2020-03-11,"Talks Begin on Stimulus Plan as Trump Plays Down Virus Threat","https://www.nytimes.com/2020/03/10/us/politics/trump-coronavirus-relief-package.html"
"1751",2020-04-21,"Pregnant and Scared of ‘Covid Hospitals,’ They’re Giving Birth at Home","https://www.nytimes.com/2020/04/21/nyregion/coronavirus-home-births.html"
"1752",2020-04-09,"The Challenge of Social Distancing in Hasidic Communities","https://www.nytimes.com/2020/04/09/opinion/hasidic-jews-covid-distancing.html"
"1753",2020-04-26,"Pentagon Focusing on Most Vital Personnel for Virus Testing","https://www.nytimes.com/aponline/2020/04/26/us/politics/ap-us-virus-outbreak-military-testing.html"
"1754",2020-04-28,"Escaped Ebola Patient Hiding in Congo Militia-Held Area: Officials","https://www.nytimes.com/reuters/2020/04/28/world/africa/28reuters-health-ebola-congo.html"
"1755",2020-04-13,"Venezuela’s Maduro, Used to Crises, Faces His Toughest One Yet","https://www.nytimes.com/2020/04/13/world/americas/venezuela-maduro-oil.html"
"1756",2020-04-20,"The World Has a $2.5 Trillion Problem. Here’s How to Solve It.","https://www.nytimes.com/2020/04/20/opinion/coronavirus-economy-bailout.html"
"1757",2020-03-08,"Gyms and Coronavirus: What Are the Risks?","https://www.nytimes.com/2020/03/08/health/coronavirus-gyms-safety.html"
"1758",2020-04-30,"In a Crisis, True Leaders Stand Out","https://www.nytimes.com/2020/04/30/opinion/coronavirus-leadership.html"
"1759",2020-04-02,"What Italian Pediatricians Can Tell Us","https://www.nytimes.com/2020/04/02/well/family/coronavirus-pediatricians-Italy-children-families.html"
"1760",2020-04-28,"Don’t Be Afraid of Giving Birth in a New York Hospital","https://www.nytimes.com/2020/04/28/opinion/coronavirus-birth-nyc-hospitals.html"
"1761",2020-04-03,"The Bronx Zoo Is Also Empty, but the Animals Don’t Mind","https://www.nytimes.com/2020/04/03/arts/bronx-zoo-coronavirus.html"
"1762",2020-03-11,"Why Workplace Hygiene Should Be More Than Just Hand-Washing","https://www.nytimes.com/2020/03/11/us/coronavirus-covid-19-hygiene.html"
"1763",2020-03-09,"Why the Outlook for the Economy Just Got Worse","https://www.nytimes.com/2020/03/09/upshot/coronavirus-oil-prices-bond-yields-recession.html"
"1764",2020-04-23,"Special Report: Former Labradoodle Breeder Was Tapped to Lead U.S. Pandemic Task Force","https://www.nytimes.com/reuters/2020/04/23/us/23reuters-health-coronavirus-usa-hhschief-specialreport.html"
"1765",2020-04-22,"Special Report: Former Labradoodle Breeder Tapped to Lead U.S. Pandemic Task Force","https://www.nytimes.com/reuters/2020/04/22/us/22reuters-health-coronavirus-usa-hhschief-specialreport.html"
"1766",2020-04-28,"South Korea April Exports to Post Worst Decline Since 2009: Reuters Poll","https://www.nytimes.com/reuters/2020/04/27/world/asia/27reuters-southkorea-economy-trade.html"
"1767",2020-04-07,"Late in the Game, Russia Steps Up to Covid-19","https://www.nytimes.com/2020/04/07/opinion/putin-russia-coronavirus.html"
"1768",2020-04-18,"The Seas as the Ultimate Coronavirus Isolation? Not. So. Fast.","https://www.nytimes.com/2020/04/18/style/coronavirus-yachts.html"
"1769",2020-04-07,"This Won’t End for Anyone Until It Ends for Everyone","https://www.nytimes.com/2020/04/07/opinion/coronavirus-united-states-leadership.html"
"1770",2020-04-05,"Boris Johnson Hospitalized as Queen Urges British Resolve in Face of Epidemic","https://www.nytimes.com/2020/04/05/world/europe/coronavirus-queen-elizabeth-speech.html"
"1771",2020-04-27,"Masks, Temperature Checks Mark 'New Normal' at Restaurants","https://www.nytimes.com/aponline/2020/04/27/business/bc-us-virus-outbreak-georgia.html"
"1772",2020-04-24,"Taxpayers Will Pay Restaurants to Feed Seniors in California","https://www.nytimes.com/aponline/2020/04/24/business/bc-us-virus-outbreak-california-subsidized-meals.html"
"1773",2020-04-15,"You Can’t Visit the Museum. But Your Robot Can.","https://www.nytimes.com/2020/04/15/arts/museums-robots-coronavirus.html"
"1774",2020-03-21,"It’s Dangerous to Be Ruled by Fear","https://www.nytimes.com/2020/03/20/opinion/coronavirus-data.html"
"1775",2020-04-28,"War Within War: As Saudi Prince Edges Away from Yemen, His Allies Feud","https://www.nytimes.com/2020/04/28/world/middleeast/yemen-separatists-saudi-arabia.html"
"1776",2020-04-09,"A Wall Street Bank’s Hard-Driving Culture Pushes Traders Into the Office","https://www.nytimes.com/2020/04/09/business/coronvirus-bank-of-america-workers.html"
"1777",2020-04-23,"Reassembling Normality: A Return to Routine at Reopened IKEA in Israel","https://www.nytimes.com/reuters/2020/04/23/world/middleeast/23reuters-health-coronavirus-ikea-israel.html"
"1778",2020-03-24,"Rome’s Homeless Don’t Have the Luxury of Staying Home","https://www.nytimes.com/2020/03/24/world/europe/italy-coronavirus-homeless.html"
"1779",2020-04-26,"Many Failures Combined to Unleash Death on Italy's Lombardy","https://www.nytimes.com/aponline/2020/04/26/world/europe/bc-eu-virus-outbreak-italy-what-went-wrong.html"
"1780",2020-04-03,"Does Covid-19 Hit Women and Men Differently? U.S. Isn’t Keeping Track","https://www.nytimes.com/2020/04/03/us/coronavirus-male-female-data-bias.html"
"1781",2020-04-06,"A New Covid-19 Crisis: Domestic Abuse Rises Worldwide","https://www.nytimes.com/2020/04/06/world/coronavirus-domestic-violence.html"
"1782",2020-03-30,"914 Dead in N.Y.C., and City’s Virus Case Count Tops 38,000","https://www.nytimes.com/2020/03/30/nyregion/coronavirus-new-york-update.html"
"1783",2020-04-22,"Brazil's Government, States Fight for Pandemic Supplies","https://www.nytimes.com/aponline/2020/04/22/world/americas/ap-lt-virus-outbreak-brazil-fight-for-supplies.html"
"1784",2020-04-19,"De Blasio Pleads With Trump for Funding to Alleviate Virus Damage","https://www.nytimes.com/2020/04/19/nyregion/coronavirus-new-york-update.html"
"1785",2020-03-27,"Philadelphia Hospital to Stay Closed After Owner Requests Nearly $1 Million a Month","https://www.nytimes.com/2020/03/27/us/coronavirus-philadelphia-hahnemann-hospital.html"
"1786",2020-03-06,"As Death Toll Mounts, Governments Point Fingers Over Coronavirus","https://www.nytimes.com/2020/03/06/world/coronavirus-world.html"
"1787",2020-02-10,"‘Like Europe in Medieval Times’: Virus Slows China’s Economy","https://www.nytimes.com/2020/02/10/business/china-coronavirus-economy.html"
"1788",2020-04-24,"Some Businesses Defy Texas Rules on Virus-Related Closings","https://www.nytimes.com/aponline/2020/04/24/business/ap-us-virus-outbreak-texas.html"
"1789",2020-03-27,"De Blasio Threatens Fines for Social-Distance Violators","https://www.nytimes.com/2020/03/27/nyregion/coronavirus-new-york-update.html"
"1790",2020-04-23,"‘This Government Is Lucky’: Coronavirus Quiets Global Protest Movements","https://www.nytimes.com/2020/04/23/world/asia/coronavirus-protest-hong-kong-india-lebanon.html"
"1791",2020-04-26,"Turkey Registers Decrease in Deaths, New COVID-19 Infections","https://www.nytimes.com/aponline/2020/04/26/world/europe/ap-eu-virus-outbreak-turkey.html"
"1792",2020-04-14,"A Family of Three Gets Sick With Covid-19 Symptoms. Who Has It?","https://www.nytimes.com/2020/04/14/magazine/covid-symptoms-diagnosis.html"
"1793",2020-04-24,"UK to Start Trials on Whether Plasma Could Help COVID-19 Patients","https://www.nytimes.com/reuters/2020/04/24/world/europe/24reuters-health-coronavirus-britain-plasma.html"
"1794",2020-04-29,"IOC's Coates Says Tokyo Games Not Contingent on COVID-19 Vaccine","https://www.nytimes.com/reuters/2020/04/29/sports/olympics/29reuters-health-coronavirus-olympics-coates.html"
"1795",2020-04-16,"Asthma Is Absent Among Top Covid-19 Risk Factors, Early Data Shows","https://www.nytimes.com/2020/04/16/health/coronavirus-asthma-risk.html"
"1796",2020-04-30,"Criminals Quick to Exploit COVID-19 Crisis in Europe","https://www.nytimes.com/aponline/2020/04/30/world/europe/ap-eu-virus-outbreak-crime.html"
"1797",2020-04-29,"IOC Official Disagrees COVID-19 Vaccine Needed for Olympics","https://www.nytimes.com/aponline/2020/04/29/sports/olympics/ap-oly-tokyo-vaccine.html"
"1798",2020-04-21,"FDA Authorizes At-Home Sample Collection for LabCorp's COVID-19 Test","https://www.nytimes.com/reuters/2020/04/21/us/21reuters-health-coronavirus-laboratory-corp.html"
"1799",2020-04-24,"On Next COVID-19 Front Line, New York Nurse Tends to Discharged Patients at Home","https://www.nytimes.com/reuters/2020/04/24/us/24reuters-health-coronavirus-usa-homecare-feature.html"
"1800",2020-03-31,"Covid-19 Has Closed Stores, but Snake Oil Is Still for Sale","https://www.nytimes.com/2020/03/31/opinion/fake-treatment-cure-coronavirus.html"
"1801",2020-04-28,"Exclusive: More Than 2,200 Indonesians Have Died With Coronavirus Symptoms, Data Shows","https://www.nytimes.com/reuters/2020/04/27/world/asia/27reuters-health-coronavirus-indonesia-casualties-exclusive.html"
"1802",2020-04-28,"Why Covid-19 Is Deadlier for Black and Latino Californians","https://www.nytimes.com/2020/04/28/us/coronavirus-california-black-latinos.html"
"1803",2020-04-27,"Belgian Inmates Make 42,000 Reusable Masks Against COVID-19","https://www.nytimes.com/aponline/2020/04/27/world/europe/ap-eu-virus-outbreak-belgian-inmates.html"
"1804",2020-04-29,"How Covid-19 Has Forced Us to Look at the Unthinkable","https://www.nytimes.com/2020/04/29/magazine/covid-hart-island.html"
"1805",2020-04-22,"Covid-19 Threatens Global Safety Net","https://www.nytimes.com/2020/04/22/opinion/covid-who-imf.html"
"1806",2020-04-29,"‘A Terrible Price’: The Deadly Racial Disparities of Covid-19 in America","https://www.nytimes.com/2020/04/29/magazine/racial-disparities-covid-19.html"
"1807",2020-04-26,"In Detroit, Grief Runs Deep as City Grapples With COVID-19","https://www.nytimes.com/aponline/2020/04/26/us/ap-us-virus-outbreak-detroit-grieves.html"
"1808",2020-04-29,"Orioles OF Mancini Understands Risk of COVID During Chemo","https://www.nytimes.com/aponline/2020/04/29/sports/baseball/ap-bba-orioles-mancini-cancer.html"
"1809",2020-04-21,"Bluetooth Phone Apps for Tracking COVID-19 Show Modest Early Results","https://www.nytimes.com/reuters/2020/04/21/technology/21reuters-health-coronavirus-apps.html"
"1810",2020-04-25,"Plans to Restart Canadian Economy Do Not Hinge on Coronavirus 'Immunity' Levels: PM","https://www.nytimes.com/reuters/2020/04/25/world/americas/25reuters-health-coronavirus-canada.html"
"1811",2020-04-01,"Covid-19 Is Twisting 2020 Beyond All Recognition","https://www.nytimes.com/2020/04/01/opinion/coronavirus-politics-election.html"
"1812",2020-03-20,"When a Pandemic Strikes Americans Who Are Already Suffering","https://www.nytimes.com/2020/03/20/opinion/coronavirus-poverty-homelessness.html"
"1813",2020-02-18,"We’re Reading the Coronavirus Numbers Wrong","https://www.nytimes.com/2020/02/18/opinion/coronavirus-china-numbers.html"
"1814",2020-04-04,"What You Should Know Before You Need a Ventilator","https://www.nytimes.com/2020/04/04/opinion/coronavirus-ventilators.html"
"1815",2020-04-30,"Old Drugs May Find a New Purpose: Fighting the Coronavirus","https://www.nytimes.com/2020/04/30/health/coronavirus-antiviral-drugs.html"
"1816",2020-02-29,"Here Comes the Coronavirus Pandemic","https://www.nytimes.com/2020/02/29/opinion/sunday/corona-virus-usa.html"
"1817",2020-04-21,"India Presidential Palace Isolates 500 Over Virus Scare, Pakistan's Khan to Be Tested","https://www.nytimes.com/reuters/2020/04/21/world/asia/21reuters-health-coronavirus-southasia.html"
"1818",2020-04-29,"Data on Gilead Drug Raises Hopes in Pandemic Fight, Fauci Calls It 'Highly Significant'","https://www.nytimes.com/reuters/2020/04/29/us/29reuters-health-coronavirus-gilead-remdesivir.html"
"1819",2020-04-14,"Will 2020 Be the Year That Medicine Was Saved?","https://www.nytimes.com/2020/04/14/opinion/coronavirus-hospitals.html"
"1820",2020-04-21,"No New Corona Cases in Lebanon in Past 24 Hours: Health Ministry","https://www.nytimes.com/reuters/2020/04/21/world/middleeast/21reuters-health-coronavirus-lebanon.html"
"1821",2020-03-27,"The Babies Were Delivered. No One Realized the Mothers Had the Virus.","https://www.nytimes.com/2020/03/27/parenting/nyc-coronavirus-hospitals-delivery.html"
"1822",2020-04-25,"AP FACT CHECK: Trump's Errant Virus Theories, Testing Boast","https://www.nytimes.com/aponline/2020/04/25/us/politics/ap-us-fact-check-week.html"
"1823",2020-04-11,"My Father Didn’t Have Covid-19, but He Almost Died Because of It","https://www.nytimes.com/2020/04/11/opinion/coronavirus-elderly.html"
"1824",2020-04-24,"Thailand Reports 15 New Coronavirus Cases, No New Deaths","https://www.nytimes.com/reuters/2020/04/24/world/asia/24reuters-health-coronavirus-thailand-cases.html"
"1825",2020-04-24,"Britain Not Asking Doctors to Compromise on Protective Gear: Minister","https://www.nytimes.com/reuters/2020/04/24/world/europe/24reuters-health-coronavirus-britain-legal.html"
"1826",2020-04-27,"After COVID-19 Recovery, First Responders Get Back to Work","https://www.nytimes.com/aponline/2020/04/27/us/ap-us-virus-outbreak-first-responders-back-to-work.html"
"1827",2020-04-24,"'We Refuse to Die in Jail': Argentine Inmates Set Fire to Prison in Coronavirus Protest","https://www.nytimes.com/reuters/2020/04/24/world/americas/24reuters-health-coronavirus-argentina-prison.html"
"1828",2020-04-23,"Special Report: As Virus Advances, Doctors Rethink Rush to Ventilate","https://www.nytimes.com/reuters/2020/04/23/world/europe/23reuters-health-coronavirus-ventilators-specialreport.html"
"1829",2020-04-08,"7 Answers to Questions About the Malaria Drug Trump Keeps Pushing","https://www.nytimes.com/article/coronavirus-hydroxychloroquine-malaria.html"
"1830",2020-04-26,"Most Americans Who Carry the Coronavirus Don’t Know It","https://www.nytimes.com/2020/04/26/opinion/coronavirus-test-asymptomatic.html"
"1831",2020-03-26,"On Coronavirus, We’re #1","https://www.nytimes.com/2020/03/26/opinion/trump-coronavirus.html"
"1832",2020-03-05,"The Coronavirus, by the Numbers","https://www.nytimes.com/2020/03/05/health/coronavirus-deaths-rates.html"
"1833",2020-04-30,"5-Year-Old Coronavirus Victim Mourned at Detroit Funeral","https://www.nytimes.com/aponline/2020/04/30/us/ap-us-virus-outbreak-michigan-young-victim-1st-ld-writethru.html"
"1834",2020-04-11,"Dialysis Patients Face Close-Up Risk From Coronavirus","https://www.nytimes.com/2020/04/11/health/dialysis-risk-coronavirus.html"
"1835",2020-04-29,"Plan to Use Malaria Drug in Mumbai Slums Temporarily Shelved","https://www.nytimes.com/aponline/2020/04/29/business/ap-as-virus-outbreak-india-hcq.html"
"1836",2020-04-21,"F.D.A. Authorizes First In-Home Test for Coronavirus","https://www.nytimes.com/2020/04/21/health/fda-in-home-test-coronavirus.html"
"1837",2020-04-29,"Coronavirus Savages U.S. Economy in First Quarter; Bigger Hit Still to Come","https://www.nytimes.com/reuters/2020/04/29/business/29reuters-usa-economy.html"
"1838",2020-04-26,"As Virus Lockdown Eases, Italy Ponders What Went Wrong","https://www.nytimes.com/aponline/2020/04/26/world/europe/ap-eu-virus-outbreak-italy-what-went-wrong-abridged.html"
"1839",2020-04-25,"The Latest: Hawaii's Stay-At-Home Order Extended to May 31","https://www.nytimes.com/aponline/2020/04/25/business/ap-virus-outbreak-the-latest.html"
"1840",2020-04-22,"US Adds Cameras at Mexico Border Despite Drop in Crossings","https://www.nytimes.com/aponline/2020/04/22/us/ap-us-virus-outbreak-border-troops.html"
"1841",2020-04-28,"Special Report: Cyber-Intel Firms Pitch Governments on Spy Tools to Trace Coronavirus","https://www.nytimes.com/reuters/2020/04/28/technology/28reuters-health-coronavirus-spy-specialreport.html"
"1842",2020-04-08,"What’s Going On in This Graph? | Pandemic Intervention Models","https://www.nytimes.com/2020/04/08/learning/whats-going-on-in-this-graph-pandemic-intervention-models.html"
"1843",2020-04-27,"Asia Today: Surfers Back in the Water in New Zealand, Bondi","https://www.nytimes.com/aponline/2020/04/27/business/ap-as-virus-outbreak-asia.html"
"1844",2020-04-02,"There’s Only One Thing Stopping Trump From Deporting Health Care Workers","https://www.nytimes.com/2020/04/02/opinion/trump-coronavirus-daca.html"
"1845",2020-04-21,"Sheriff Told Teen to Take Down Posts About Coronavirus, Family’s Lawsuit Says","https://www.nytimes.com/2020/04/21/us/marquette-county-sheriff-instagram-lawsuit.html"
"1846",2020-04-27,"As NY COVID-19 Deaths Drop, Cuomo Outlines Regional Restarts","https://www.nytimes.com/aponline/2020/04/27/us/ap-us-virus-outbreak-new-york.html"
"1847",2020-04-13,"Our Cruel Treatment of Animals Led to the Coronavirus","https://www.nytimes.com/2020/04/13/opinion/animal-cruelty-coronavirus.html"
"1848",2020-04-11,"Life and Death in the ‘Hot Zone’","https://www.nytimes.com/2020/04/11/opinion/sunday/coronavirus-hospitals-bronx.html"
"1849",2020-02-26,"Japan Can’t Handle the Coronavirus. Can It Host the Olympics?","https://www.nytimes.com/2020/02/26/opinion/coronavirus-japan-abe.html"
"1850",2020-04-24,"The Latest: India Announces Easing of Lockdown Restrictions","https://www.nytimes.com/aponline/2020/04/24/business/ap-virus-outbreak-the-latest.html"
"1851",2020-04-14,"N.Y.C. Death Toll Soars Past 10,000 in Revised Virus Count","https://www.nytimes.com/2020/04/14/nyregion/new-york-coronavirus-deaths.html"
"1852",2020-04-21,"Drug Championed by Trump for Coronavirus Shows No Benefit, Possible Harm in Study Awaiting Validation","https://www.nytimes.com/reuters/2020/04/21/us/21reuters-health-coronavirus-hydroxychloroquine.html"
"1853",2020-04-28,"Forget 2020: Stock Market Optimists Look at 2021 for Buy Signals","https://www.nytimes.com/reuters/2020/04/28/business/28reuters-health-coronavirus-markets.html"
"1854",2020-04-28,"Italy's Tops 200,000 Coronavirus Cases, Daily Death Toll Rises","https://www.nytimes.com/reuters/2020/04/28/world/europe/28reuters-health-coronavirus-italy-tally.html"
"1855",2020-04-08,"‘It’s Hit Our Front Door’: Homes for the Disabled See a Surge of Covid-19","https://www.nytimes.com/2020/04/08/nyregion/coronavirus-disabilities-group-homes.html"
"1856",2020-04-29,"Singapore's First-Quarter Jobless Rate Highest in a Decade, Foreign Employment Drops","https://www.nytimes.com/reuters/2020/04/29/world/asia/29reuters-singapore-economy-unemployment.html"
"1857",2020-04-30,"Indonesia First-Quarter GDP Growth Seen at Slowest in 18 Years, Worse to Come: Reuters Poll","https://www.nytimes.com/reuters/2020/04/30/world/asia/30reuters-indonesia-economy-gdp.html"
